,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
5837,gon na okay suck swing band lily,1,5,negative,1728,5
5838,know mother spent money fourth wedding,0,5,negative,1729,0
5839,saving rest divorce,0,0,negative,1729,1
5840,extra cash father save yearly trip,0,4,neutral,1729,2
5841,well happened dinner,1,4,neutral,1729,3
5842,wait money well terrible guy gon na get married like rec center,1,5,negative,1729,4
5843,honey gon na okay,0,4,neutral,1729,5
5844,gon na okay,1,4,neutral,1729,7
5845,mean rustic italian feast,1,4,neutral,1729,8
5846,need need duchess satin gown wear rack,1,4,neutral,1729,10
5847,well happened dinner,1,4,neutral,1730,0
5848,parent spent money wedding,0,0,negative,1730,1
5849,gon na okay suck swing band lily,0,5,negative,1730,2
5850,gon na okay,1,4,neutral,1730,4
5851,mean rustic italian feast,1,4,neutral,1730,5
5852,need need duchess satin gown wear rack,1,4,neutral,1730,7
5853,parent spent money wedding,0,0,negative,1731,0
5854,wait money well terrible guy gon na get married like rec center,1,5,negative,1732,1
5855,gon na okay,1,4,neutral,1732,3
5856,mean rustic italian feast,1,4,neutral,1732,4
5857,need need duchess satin gown wear rack,1,4,neutral,1732,6
5858,thank phillips lunch table middle,1,4,neutral,1733,1
5859,lunch right good friend joey sit,1,4,neutral,1733,2
5860,work museum natural history yet something unnatural way eat lunch,1,4,neutral,1733,3
5861,look around cafeteria know see see division,1,5,negative,1733,4
5862,division people white coat people blue blazer ask god,1,2,negative,1733,5
5863,say shed coat separate u get know people underneath,1,4,neutral,1733,6
5864,andrew pay pear,0,4,neutral,1733,9
5865,thank phillips lunch table middle,1,4,neutral,1734,0
5866,lunch right good friend joey sit,1,4,neutral,1734,1
5867,work museum natural history yet something unnatural way eat lunch,1,4,neutral,1734,3
5868,look around cafeteria know see see division,1,5,negative,1734,4
5869,division people white coat people blue blazer ask god,1,2,negative,1734,5
5870,say shed coat separate u get know people underneath,1,4,neutral,1734,6
5871,joey actor know squat dinosaur,0,3,positive,1734,9
5872,yeah hang teddy,0,0,negative,1734,11
5873,joey actor know squat dinosaur,1,3,positive,1735,0
5874,ted moved month ago new york really scare,0,0,negative,1735,1
5875,thank phillips lunch table middle,1,4,neutral,1736,0
5876,lunch right good friend joey sit,1,4,neutral,1736,1
5877,work museum natural history yet something unnatural way eat lunch,1,4,neutral,1736,2
5878,look around cafeteria know see see division,1,5,negative,1736,3
5879,division people white coat people blue blazer ask god,1,2,negative,1736,4
5880,say shed coat separate u get know people underneath,1,4,neutral,1736,5
5881,ted moved month ago new york really scare,0,0,negative,1736,8
5882,yeah hang teddy,0,0,negative,1737,0
5883,andrew pay pear,1,4,neutral,1737,1
5884,thank phillips lunch table middle,0,4,neutral,1738,0
5885,lunch right good friend joey sit,0,4,neutral,1738,1
5886,work museum natural history yet something unnatural way eat lunch,0,4,neutral,1738,2
5887,look around cafeteria know see see division,0,5,negative,1738,3
5888,division people white coat people blue blazer ask god,0,2,negative,1738,4
5889,say shed coat separate u get know people underneath,0,4,neutral,1738,5
5890,thank phillips lunch table middle,1,4,neutral,1739,0
5891,lunch right good friend joey sit,1,4,neutral,1739,1
5892,work museum natural history yet something unnatural way eat lunch,1,4,neutral,1739,2
5893,look around cafeteria know see see division,1,5,negative,1739,3
5894,division people white coat people blue blazer ask god,1,2,negative,1739,4
5895,say shed coat separate u get know people underneath,1,4,neutral,1739,5
5896,yeah okay scott,1,4,neutral,1739,10
5897,need flip light switch time leave room family die,0,2,negative,1739,11
5898,thanks warm welcome,1,4,neutral,1740,0
5899,good guy team come play,1,3,positive,1740,1
5900,let go get em,1,3,positive,1740,3
5901,yes two martini soo everybody,0,3,positive,1740,5
5902,oh bing sir sorry ah,0,2,negative,1740,7
5903,heard said funny,1,4,neutral,1740,8
5904,team hard work also fun,1,3,positive,1740,10
5905,good aboard bing,1,3,positive,1740,11
5906,yeah wo able take,1,4,neutral,1741,0
5907,uh little chandler turned girl gon na name,0,4,neutral,1741,1
5908,gon na call chandler,1,4,neutral,1741,2
5909,kind masculine name think,0,4,neutral,1741,3
5910,ok ok one two three,1,3,positive,1742,2
5911,well hang either,1,3,positive,1742,3
5912,ross hi rachel,0,4,neutral,1743,0
5913,calling say um everything fine really happy,0,4,neutral,1743,1
5914,rach got message,1,4,neutral,1743,2
5915,oh god ross hang phone give phone ross give phone give phone give,0,5,negative,1743,4
5916,well basically lately uh uh sort feeling,0,4,neutral,1743,10
5917,ok need lie,1,6,negative,1743,11
5918,hey gon na let audition,0,3,positive,1744,0
5919,know know turn one casting lady actually seen play steered clear,0,3,positive,1744,2
5920,oh yeah yeah done ton commercial seen like sugar smack,0,3,positive,1744,3
5921,yeah well gon na get one,1,3,positive,1744,4
5922,ben way cuter kid,1,3,positive,1744,5
5923,mean look look,1,1,negative,1744,6
5924,great listen would great though got play ben dad,0,4,neutral,1744,7
5925,joey look nothing like ben,1,4,neutral,1744,8
5926,know know turn one casting lady actually seen play steered clear,1,3,positive,1745,0
5927,noticing kid picked copy,0,4,neutral,1745,1
5928,oh yeah yeah done ton commercial seen like sugar smack,1,3,positive,1745,2
5929,really know well enough,0,3,positive,1745,4
5930,really best work,1,3,positive,1746,0
5931,told believe got two hour call sick work,0,4,neutral,1746,1
5932,well gon na believe seven minute,0,4,neutral,1746,3
5933,okay get vacuum cleaner get furniture polish,1,3,positive,1746,6
5934,oh okay know careful guy helping leave hurt back,1,4,neutral,1747,0
5935,oh wow beautiful name,0,3,positive,1747,5
5936,uh live around,1,4,neutral,1747,8
5937,hey listen let give little tip,0,4,neutral,1747,12
5938,take nap stoop wake shoe gone,0,3,positive,1747,13
5939,okay yeah listen would uh would like dinner tonight,0,4,neutral,1747,15
5940,oh plan tonight,1,4,neutral,1747,16
5941,sound great okay alright well go,0,3,positive,1747,18
5942,look strong take grab one box,1,4,neutral,1747,19
5943,okay yeah yeah grab one,0,4,neutral,1747,20
5944,way week wedding may see lot,1,4,neutral,1748,0
5945,oh hello liar,0,0,negative,1748,1
5946,look really sorry let go bike,1,5,negative,1748,2
5947,could killed hope know,0,0,negative,1748,3
5948,know know please try huh mean,1,5,negative,1748,4
5949,well would love bike got stolen police suspect,0,3,positive,1748,5
5950,going learn ride bike sorry gon na take back,1,0,negative,1748,9
5951,like guitar never playing okay guitar,1,0,negative,1748,11
5952,right care enough make load crap okay,0,0,negative,1748,12
5953,great great making bike happy,1,3,positive,1748,13
5954,okay ross please die,0,0,negative,1748,14
5955,figured get wanted dump like dumped rachel,0,0,negative,1750,1
5956,hey dump rachel still together let machine get,1,0,negative,1750,2
5957,hey dump rachel still together let machine get,1,0,negative,1751,0
5958,hey ross joey hooker thought maybe know something,0,4,neutral,1751,1
5959,need need lie,1,4,neutral,1751,2
5960,everything application look really good ohh,0,3,positive,1752,0
5961,one last question umm friend gon na time like partying hanging,0,0,negative,1752,1
5962,oh worry really party girl,1,4,neutral,1752,2
5963,whoa look blurtin stuff want really think answer okay,0,3,positive,1752,3
5964,everything application look really good ohh,1,3,positive,1753,0
5965,one last question umm friend gon na time like partying hanging,1,0,negative,1753,1
5966,whoa look blurtin stuff want really think answer okay,1,3,positive,1753,2
5967,call roommate search hi living,0,3,positive,1753,3
5968,oh listen guy really want apartment think gon na get,1,5,negative,1753,4
5969,take shower curtain,0,6,negative,1753,5
5970,thing hazard safety conscious,1,2,negative,1753,6
5971,hey man audition go,0,4,neutral,1754,1
5972,estelle said get,1,5,negative,1754,2
5973,estelle said get,0,5,negative,1755,0
5974,yeah thought said casting people problem,0,3,positive,1755,2
5975,know trying find kept moving around,1,4,neutral,1756,1
5976,staying one place,1,4,neutral,1756,2
5977,well getting late,0,4,neutral,1756,4
5978,actually guy mind staying,1,4,neutral,1756,5
5979,ugh know umm got ta get early catch plane new york,0,4,neutral,1756,6
5980,well getting late,1,4,neutral,1757,0
5981,yeah gon na go,0,4,neutral,1757,1
5982,ugh know umm got ta get early catch plane new york,1,4,neutral,1757,2
5983,yeah large plane,0,4,neutral,1757,3
5984,know trying find kept moving around,1,4,neutral,1758,1
5985,staying one place,1,4,neutral,1758,2
5986,yeah gon na go,0,4,neutral,1758,4
5987,actually guy mind staying,1,4,neutral,1758,5
5988,yeah large plane,0,4,neutral,1758,6
5989,thanks guy really appreciate know rub butt,1,3,positive,1758,9
5990,hey mel gibson clint eastwood,0,6,positive,1759,0
5991,okay look look let ask question stage like really hot,0,4,neutral,1760,1
5992,well okay fine,0,4,neutral,1760,2
5993,rule two actor actually sexual tension gone,0,4,neutral,1760,3
5994,long hot onstage got nothing worry,0,4,neutral,1760,5
5995,heat go away trouble,0,4,neutral,1760,6
5996,okay look look let ask question stage like really hot,0,4,neutral,1761,0
5997,well okay fine,0,4,neutral,1761,2
5998,rule two actor actually sexual tension gone,0,4,neutral,1761,3
5999,long hot onstage got nothing worry,0,4,neutral,1761,5
6000,heat go away trouble,0,4,neutral,1761,6
6001,look guy every play ever ever chemistry stage,0,4,neutral,1761,7
6002,well okay fine,1,4,neutral,1762,0
6003,rule two actor actually sexual tension gone,1,4,neutral,1762,1
6004,long hot onstage got nothing worry,1,4,neutral,1762,3
6005,heat go away trouble,1,4,neutral,1762,4
6006,look guy every play ever ever chemistry stage,1,4,neutral,1762,6
6007,ursula wait phoebe,0,6,positive,1763,0
6008,oh thought mirror okay,1,4,neutral,1763,1
6009,wait second new,0,6,positive,1763,2
6010,umm nothing mean getting married next week,1,4,neutral,1763,3
6011,umm look coming little strong,1,2,negative,1764,2
6012,going give benefit doubt seems universe really want together,1,4,neutral,1764,3
6013,write erotic novel child,0,4,neutral,1764,8
6014,oh also might interested know,0,4,neutral,1764,12
6015,yeah pretty huge,0,3,positive,1764,14
6016,doctor say matter hour,0,5,negative,1765,1
6017,okay relax relax,1,4,neutral,1765,2
6018,gon na look like still boyfriend career cover,1,4,neutral,1765,3
6019,oh know loved,1,3,positive,1765,6
6020,always stealing restaurant,1,3,positive,1765,8
6021,doctor say matter hour,0,5,negative,1766,0
6022,fuzzy little mint bottom purse,1,4,neutral,1766,3
6023,fine fine glad hair,1,0,negative,1767,1
6024,fuzzy little mint bottom purse,0,4,neutral,1767,8
6025,okay relax relax,1,4,neutral,1768,1
6026,gon na look like still boyfriend career cover,1,4,neutral,1768,2
6027,fuzzy little mint bottom purse,0,4,neutral,1768,4
6028,oh know loved,1,3,positive,1768,7
6029,always stealing restaurant,1,3,positive,1768,9
6030,okay relax relax,1,4,neutral,1769,0
6031,gon na look like still boyfriend career cover,1,4,neutral,1769,1
6032,oh know loved,1,3,positive,1769,4
6033,always stealing restaurant,1,3,positive,1769,6
6034,seriously understand word said,1,6,negative,1770,2
6035,people pet pas want sorta laid like sleeping,1,4,neutral,1771,0
6036,occasionally get person want pose,1,4,neutral,1771,1
6037,like chasing tail uh jumping catch frisbee,1,4,neutral,1771,2
6038,joey go first wan na looking key,0,4,neutral,1771,3
6039,people pet pas want sorta laid like sleeping,1,4,neutral,1772,0
6040,occasionally get person want pose,1,4,neutral,1772,1
6041,like chasing tail uh jumping catch frisbee,1,4,neutral,1772,2
6042,tuxedo make anything like make deal,1,4,neutral,1774,0
6043,well thanks lot hookin rach want know want attend wedding guest,0,3,positive,1774,3
6044,monica maid honor okay try blue pin,1,0,negative,1774,4
6045,oh think u yeah,1,4,neutral,1775,0
6046,limited seating as let see made cut hi,0,0,negative,1775,1
6047,monica gellar know bride groom,0,4,neutral,1775,2
6048,used work used relative get invited,0,0,negative,1775,3
6049,stop saying blood stranger,1,5,negative,1775,4
6050,huh know happy couple,0,3,positive,1775,5
6051,monica brought place,0,6,negative,1776,0
6052,tell wedding going happen,0,3,positive,1776,2
6053,well get wet,0,0,negative,1776,3
6054,ohh even date,1,5,negative,1776,4
6055,tell wedding going happen,0,3,positive,1777,0
6056,okay imagine lot light okay know fewer brick flower candle,1,4,neutral,1777,1
6057,love place time,1,4,neutral,1777,2
6058,really fine whatever want,1,4,neutral,1777,3
6059,know start rain,1,3,positive,1777,5
6060,well get wet,0,0,negative,1777,6
6061,okay imagine lot light okay know fewer brick flower candle,1,4,neutral,1778,0
6062,musician look go okay chair face way go,0,4,neutral,1778,1
6063,love place time,1,4,neutral,1778,2
6064,really fine whatever want,1,4,neutral,1778,3
6065,yes ben learned little trick,1,0,negative,1779,3
6066,oh yeah pull old,0,6,positive,1779,4
6067,yeah know hate practical joke mean stupid want son learning,1,0,negative,1779,7
6068,know matter true,0,0,negative,1780,0
6069,u like dude,0,3,positive,1781,5
6070,pretty soon like ca go rachel mark might,0,1,negative,1781,6
6071,like get four year,0,1,negative,1781,7
6072,look see happening,0,0,negative,1782,1
6073,instead hitting right away becoming confidant,0,0,negative,1782,2
6074,gon na guy go complain,0,4,neutral,1782,3
6075,well send musical bug op already,0,4,neutral,1782,5
6076,right look going go okay make surprise visit,0,4,neutral,1782,6
6077,right fine anything sit talk u meanwhile talking,0,1,negative,1782,8
6078,joe sensitive start thinking guy understands,0,1,negative,1782,9
6079,look see happening,0,0,negative,1783,0
6080,instead hitting right away becoming confidant,0,0,negative,1783,1
6081,gon na guy go complain,0,4,neutral,1783,2
6082,well send musical bug op already,0,4,neutral,1783,3
6083,right look going go okay make surprise visit,0,4,neutral,1783,4
6084,right fine anything sit talk u meanwhile talking,0,1,negative,1783,5
6085,joe sensitive start thinking guy understands,0,1,negative,1783,6
6086,u like dude,1,3,positive,1783,10
6087,pretty soon like ca go rachel mark might,1,1,negative,1783,11
6088,like get four year,1,1,negative,1783,12
6089,paint quite picture,0,4,neutral,1783,13
6090,got going party far liquor wise get lot liquor,0,4,neutral,1784,0
6091,okay uh term invite list got chandler gon na invite gunther cause well talking pretty loud,0,4,neutral,1784,2
6092,listen know party really like number museum geek gon na,0,4,neutral,1784,3
6093,yeah tell ya let invite anthropologist dinosaur dude,1,4,neutral,1784,4
