,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
6677,thata girl huh should out s new class comin,Joey,3,positive,1957,3
6678,thata girl huh should out s new class comin,Joey,3,positive,1959,0
6679,welcome introduction cooking can anyone difference hollandaise sauce bearnaise sauce,The Cooking Teacher,4,neutral,1959,1
6680,welcome introduction cooking can anyone difference hollandaise sauce bearnaise sauce,The Cooking Teacher,4,neutral,1960,0
6681,umm egg yolk butter base bearnaise shallot shirvel importantly tarragon,Monica,4,neutral,1960,3
6682,s good s name,The Cooking Teacher,4,neutral,1960,4
6683,monica head class,The Cooking Teacher,4,neutral,1960,6
6684,country called argentinaaaa place i seeeeen,Phoebe,4,neutral,1961,0
6685,i told fifty peso can human spleen,Phoebe,4,neutral,1961,1
6686,said customer lined street i entertain,Phoebe,3,positive,1961,5
6687,great people must seen because requesting bunch song,Phoebe,3,positive,1961,8
6688,yeah suck shut home,Phoebe,3,positive,1961,9
6689,i listening music,Monica,4,neutral,1961,12
6690,kind classy place,Monica,4,neutral,1961,14
6691,i bored stupid rain ca anything,Joey,5,negative,1962,0
6692,i brought book could,Rachel,4,neutral,1962,1
6693,hey hey hey mind if i,Joey,3,positive,1962,3
6694,hey rach going convention,Joey,4,neutral,1962,4
6695,i frank medeio eva trorro womba,Joey,4,neutral,1962,6
6696,sex i gon na weekend,Rachel,3,positive,1962,9
6697,case should i sure real good,Joey,4,neutral,1962,10
6698,hey hey hey mind if i,Joey,3,positive,1963,1
6699,i sorry sir pharmaceutical convention,Waiter,4,neutral,1963,2
6700,hey rach going convention,Joey,4,neutral,1963,3
6701,heard pant i sorry,Monica,5,negative,1964,1
6702,okay everything wrapped i i i gon na laundry,Monica,4,neutral,1964,2
6703,yeah if shirt dirty yep,Chandler,4,neutral,1964,3
6704,heard pant i sorry,Monica,5,negative,1965,0
6705,year supposed great,Ross,0,negative,1965,1
6706,second day i loser stupid leather pant fit,Ross,1,negative,1965,2
6707,hey hey ross ben drew picture huh cowboy,Monica,3,positive,1965,4
6708,ben loser think cowboy something,Monica,3,positive,1965,6
6709,maybe i should pair,Ross,3,positive,1965,7
6710,ooh fringe down side,Ross,3,positive,1965,8
6711,i gon na kiss ben goodnight,Ross,3,positive,1965,9
6712,i ca think i cowboy,Ross,3,positive,1965,10
6713,i would good cowboy,Ross,3,positive,1965,11
6714,okay everything wrapped i i i gon na laundry,Monica,4,neutral,1965,12
6715,year supposed great,Ross,0,negative,1966,0
6716,second day i loser stupid leather pant fit,Ross,1,negative,1966,1
6717,maybe i should pair,Ross,3,positive,1966,4
6718,ooh fringe down side,Ross,3,positive,1966,5
6719,i gon na kiss ben goodnight,Ross,3,positive,1966,6
6720,i ca think i cowboy,Ross,3,positive,1966,7
6721,i would good cowboy,Ross,3,positive,1966,8
6722,ben loser think cowboy something,Monica,3,positive,1967,0
6723,year supposed great,Ross,0,negative,1969,0
6724,second day i loser stupid leather pant fit,Ross,1,negative,1969,1
6725,maybe i should pair,Ross,3,positive,1969,3
6726,ooh fringe down side,Ross,3,positive,1969,4
6727,i gon na kiss ben goodnight,Ross,3,positive,1969,5
6728,i ca think i cowboy,Ross,3,positive,1969,6
6729,i would good cowboy,Ross,3,positive,1969,7
6730,gay i number close friend who,Joey,3,positive,1971,2
6731,gay i number close friend who,Joey,3,positive,1972,0
6732,s woman i m sure female reader will interested romantic life,The Interviewer,4,neutral,1972,1
6733,i i woman down say hey doin,Joey,4,neutral,1972,2
6734,i i woman down say hey doin,Joey,4,neutral,1973,0
6735,test neck strength,Mike,4,neutral,1974,5
6736,i thought gon na capture free country side can maybe friendly possom wisecracking owl,Phoebe,5,negative,1974,7
6737,ok ok i throw away trap,Mike,4,neutral,1974,8
6738,i bob i,Phoebe,4,neutral,1974,9
6739,wait i i,Phoebe,4,neutral,1974,13
6740,better new name,Mike,4,neutral,1974,17
6741,i i kinda bob girl,Phoebe,4,neutral,1974,18
6742,i i i sure,Mike,4,neutral,1974,19
6743,god killed bob,Phoebe,5,negative,1974,20
6744,maybe bob maybe mouse,Mike,4,neutral,1974,21
6745,joey ross gon na second would mind watching ben while i lady room,Carol,4,neutral,1975,1
6746,hi ben wan na actor huh i got ta ya picnic ton rejection,Joey,5,negative,1975,4
6747,hi ben wan na actor huh i got ta ya picnic ton rejection,Joey,5,negative,1976,0
6748,one wanted invite party,Monica,6,positive,1977,0
6749,yeah waited last minute,Rachel,0,negative,1977,1
6750,if i said yes would i nothing better than wait invitation stupid party,Rachel,0,negative,1977,2
6751,great ball court,Monica,0,negative,1977,5
6752,hey rach i thought said seven,Danny,6,positive,1978,0
6753,umm sister umm special bond,Rachel,4,neutral,1978,3
6754,i two sister one masculine energy,Rachel,4,neutral,1978,6
6755,okay listen i,Danny,4,neutral,1978,9
6756,i can somewhere,Danny,4,neutral,1978,11
6757,if i close family gon na way u,Danny,4,neutral,1978,12
6758,yeah okay i later,Rachel,4,neutral,1978,15
6759,danny hurry bath getting cold,Krista,4,neutral,1979,1
6760,okay listen i,Danny,4,neutral,1980,2
6761,i can somewhere,Danny,4,neutral,1980,4
6762,if i close family gon na way u,Danny,4,neutral,1980,5
6763,danny hurry bath getting cold,Krista,4,neutral,1980,6
6764,i didn t realise late i noticed o clock shadow head,Ross,4,neutral,1982,0
6765,anyway didn t,Ross,5,negative,1982,1
6766,i called cab left,Ross,4,neutral,1982,2
6767,i wrote letter,Rachel,4,neutral,1982,3
6768,ohh thank i mail,Ross,3,positive,1982,4
6769,s thing i ve thinking,Rachel,4,neutral,1982,5
6770,thing u can two u getting back together i stuff,Rachel,4,neutral,1982,6
6771,okay wow s morning i d better cracking baby,Ross,4,neutral,1982,7
6772,i ll waiting re done,Rachel,4,neutral,1982,8
6773,okay i ll page front back exciting,Ross,3,positive,1982,9
6774,waiter carried breadstick pant,Monica,0,negative,1983,0
6775,right i ll retract,Monica,4,neutral,1983,2
6776,i review i food wasn t,Monica,1,negative,1983,3
6777,re marinara sauce tasted tomato juice,Monica,1,negative,1983,4
6778,should vodka piece celery,Monica,1,negative,1983,5
6779,hey i m proud sauce s delicious,Allesandro,0,negative,1983,6
6780,god italian restaurant taste good,Monica,6,negative,1983,7
6781,hand tomato i m gon na should taste hand,Monica,0,negative,1983,9
6782,long gon na cause i got critic yell,Allesandro,4,neutral,1983,10
6783,hey pheebs going,Ross,4,neutral,1984,2
6784,i night writing nasty letter emily perfect covered actually thanks,Ross,5,negative,1984,6
6785,i night writing nasty letter emily perfect covered actually thanks,Ross,5,negative,1985,0
6786,right everybody ready movie,Joey,4,neutral,1985,1
6787,actually i i gon na skip,Ross,5,negative,1985,2
6788,yeah i gon na book i wan na alone right,Ross,5,negative,1985,4
6789,sure tom hank meg ryan mail stuff,Joey,4,neutral,1985,5
6790,hey realize may changed life forever,Monica,3,positive,1986,2
6791,may started family,Monica,3,positive,1986,3
6792,nine month can baby,Monica,3,positive,1986,4
6793,if got bucket,Chandler,4,neutral,1986,5
6794,ross got ta okay can t stare peep hole three hour re gon na peep eye,Chandler,0,negative,1987,0
6795,i knew liked,Ross,0,negative,1987,3
6796,broke first thing,Ross,0,negative,1987,6
6797,didn t break,Chandler,4,neutral,1987,7
6798,hey s three week,Ross,0,negative,1987,8
6799,slept somebody three hour thought broke i bullet left gun slower,Chandler,1,negative,1987,9
6800,hey something i wanted,Ross,4,neutral,1988,0
6801,i trying thing out emily,Ross,3,positive,1988,2
6802,one okay go,Ross,4,neutral,1988,3
6803,i made promise hey,Ross,6,negative,1988,4
6804,happened grandfather died,Rachel,5,negative,1988,10
6805,okay i sorry,Rachel,4,neutral,1988,13
6806,okay i i ca anymore,Ross,5,negative,1988,16
6807,yeah i ridiculous i ca,Rachel,4,neutral,1988,17
6808,hey rach ya doin,Chip,3,positive,1990,1
6809,i m great i m great i ve got great job,Rachel,3,positive,1990,2
6810,ll out second chip s umm amy welch,Rachel,4,neutral,1990,4
6811,amy welch wow i haven t seen since monica ready,Chip,6,positive,1990,5
6812,s right i i m gon na time,Ross,3,positive,1991,0
6813,okay cause said i can t wait first word i thought s trick,Phoebe,6,positive,1991,4
6814,s talking baby,Rachel,4,neutral,1992,1
6815,okay cause said i can t wait first word i thought s trick,Phoebe,6,positive,1992,4
6816,okay i got ta guy i ll later,Rachel,4,neutral,1992,5
6817,aw s unbelievable,Rachel,6,positive,1993,1
6818,s s kind annoying girl soccer player,Rachel,3,positive,1993,4
6819,one hand sheet joe,Rachel,6,negative,1993,8
6820,i stole monica s changed name,Chandler,4,neutral,1994,4
6821,if go first can,Joey,3,positive,1995,3
6822,anyway should patch thing y,Ross,4,neutral,1997,1
6823,maybe could ticket knicks game invite,Ross,4,neutral,1997,2
6824,wow s great idea,Joey,3,positive,1997,3
6825,i got one,Joey,3,positive,1997,4
6826,wow s great idea,Joey,3,positive,1998,0
6827,i got one,Joey,3,positive,1998,2
6828,y stuff time don t upset,Joey,4,neutral,1999,0
6829,cassie doin dog,Ross,4,neutral,2000,0
6830,i m done,Cassie,4,neutral,2000,1
6831,i guess last time hung out parent rented beach house together,Cassie,4,neutral,2000,3
6832,ooh time i i pinned down tickled til cried,Ross,3,positive,2000,6
6833,re probably old,Ross,5,negative,2000,7
6834,i ll summer because s i got freckle,Cassie,3,positive,2000,8
6835,i ll summer because s i realized related,Ross,3,positive,2000,9
6836,took long figure out huh,Cassie,6,negative,2000,10
6837,i m i m little slow child would,Ross,4,neutral,2000,11
6838,relax muscle body,Phoebe,4,neutral,2001,0
6839,okay close eye happy place,Phoebe,4,neutral,2001,2
6840,okay happy place,Phoebe,4,neutral,2001,3
6841,richard living room drinking wine,Monica,3,positive,2001,4
6842,right richard thing down glass out,Phoebe,0,negative,2001,5
6843,i sorry happy place,Monica,5,negative,2001,6
6844,okay fine happy place,Phoebe,4,neutral,2001,7
6845,okay i gon na i anything,Phoebe,4,neutral,2001,8
6846,okay right meadow million star sky,Phoebe,4,neutral,2001,10
6847,breaking huge mistake,Monica,5,negative,2001,11
6848,right question happy place okay warm breeze moonlight flowing tree,Phoebe,3,positive,2001,12
6849,i bet totally i bet fine,Monica,5,negative,2001,13
6850,right betting wagering kind i sure permitted happy place,Phoebe,4,neutral,2001,14
6851,lovely waterfall trickling fountain,Phoebe,3,positive,2001,16
6852,calming sound babbling brook,Phoebe,4,neutral,2001,17
6853,okay working i awake i pee,Monica,1,negative,2001,18
6854,ok sweetie i later,Ross,4,neutral,2002,0
6855,can i somethin,Ross,4,neutral,2003,6
6856,hey rach wan na new song i thinkin singing afternoon i wrote morning shower,Phoebe,3,positive,2004,0
6857,rachel sweetheart could i ya minute,Terry,4,neutral,2005,1
6858,i decided professional musician sunday afternoon,Terry,4,neutral,2005,4
6859,name stephanie something,Terry,4,neutral,2005,5
6860,rachel friend bad bad make finger eye brain swirl,Terry,1,negative,2005,8
6861,ok ok fan i can,Rachel,5,negative,2005,9
6862,noo i i,Rachel,0,negative,2006,3
6863,i stripper mom friend,Rachel,0,negative,2006,4
6864,right umm people feeling certain thing stripper,Rachel,4,neutral,2006,7
6865,ugh wait wait wait,Rachel,5,negative,2006,10
6866,kiss wo forget couple hour,Rachel,3,positive,2006,13
6867,noo i i,Rachel,0,negative,2007,0
6868,i stripper mom friend,Rachel,0,negative,2007,1
6869,right umm people feeling certain thing stripper,Rachel,4,neutral,2007,3
6870,kiss wo forget couple hour,Rachel,3,positive,2007,5
6871,yeah turned sent off stripper,Chandler,4,neutral,2007,6
6872,i can t came back,Chandler,6,positive,2008,0
6873,don t say anything,Rachel,3,positive,2008,1
6874,i don t wan na i don t wan na,Rachel,4,neutral,2008,2
6875,i kiss right right,Rachel,3,positive,2008,3
6876,don t say anything,Rachel,3,positive,2009,0
6877,i don t wan na i don t wan na,Rachel,4,neutral,2009,1
6878,i kiss right right,Rachel,3,positive,2009,2
6879,don t say anything,Rachel,3,positive,2010,0
6880,i don t wan na i don t wan na,Rachel,4,neutral,2010,1
6881,i kiss right right,Rachel,3,positive,2010,2
6882,don t say anything,Rachel,3,positive,2011,0
6883,i don t wan na i don t wan na,Rachel,4,neutral,2011,1
6884,i kiss right right,Rachel,3,positive,2011,2
6885,i i thought guy i,Phoebe,6,positive,2012,0
6886,right everybody know,Joey,3,positive,2012,3
6887,hat off phoebe competitor might i say breast showing,Chandler,3,positive,2013,1
6888,hat off phoebe competitor might i say breast showing,Chandler,3,positive,2014,0
6889,right everybody know,Joey,3,positive,2015,0
6890,yes appreciate if one told,Chandler,4,neutral,2016,1
6891,hardest letter i ve,Ross,5,negative,2017,3
6892,hell s matter,Ross,1,negative,2017,4
6893,joey s going react find out blew off sister letter,Ross,0,negative,2017,5
6894,s part i moved france actually i ll cuba,Chandler,4,neutral,2017,6
6895,right ve got okay person,Ross,4,neutral,2017,7
6896,house okay one come door down easy,Ross,4,neutral,2017,9
6897,if come door i,Chandler,2,negative,2017,10
6898,may right jill,Ross,5,negative,2018,1
6899,may right jill,Ross,5,negative,2019,0
6900,i knew happened,Rachel,6,negative,2019,1
6901,okay i two queen,Chandler,4,neutral,2020,1
6902,yeah okay s again got,Chandler,4,neutral,2020,5
6903,re kidding right,Chandler,6,negative,2020,7
6904,s full cup,Chandler,6,positive,2020,9
6905,damn i good cup,Joey,3,positive,2020,10
6906,joey wedding le than hour,Rachel,0,negative,2021,2
6907,i i m sorry guy s drunk won t,Joey,5,negative,2021,3
6908,god i m gon na minister,Rachel,5,negative,2021,4
6909,i m minister alright em phone i ll marry right,Joey,0,negative,2021,5
6910,ugh joey i,Rachel,5,negative,2021,6
6911,hey don t hang i ll marry right i power,Joey,0,negative,2021,7
6912,i ca route vega hey traveled lot right,Joey,4,neutral,2022,1
6913,okay route should i northern route southern route,Joey,4,neutral,2022,3
6914,ooh if northern route man illinois beard bee,Phoebe,4,neutral,2022,4
6915,great problem solved,Joey,3,positive,2022,5
6916,estelle got ta lost health insurance,Joey,5,negative,2023,0
6917,right first thing got ta damage control,Estelle,4,neutral,2023,1
6918,i uhh someone out may bad mouthing town,Estelle,5,negative,2023,3
6919,whenever monica chandler laundry going grocery shopping,Phoebe,6,positive,2024,0
6920,time monica spent phone sad linda camp,Phoebe,6,positive,2024,1
6921,i i great,Phoebe,3,positive,2024,4
6922,might able better,Phoebe,4,neutral,2024,6
6923,phoebe found out monica chandler,Rachel,4,neutral,2024,8
6924,okay rachel know,Phoebe,6,positive,2024,10
6925,whenever monica chandler laundry going grocery shopping,Phoebe,6,positive,2025,0
6926,time monica spent phone sad linda camp,Phoebe,6,positive,2025,1
6927,i i great,Phoebe,3,positive,2025,3
6928,might able better,Phoebe,4,neutral,2025,5
6929,okay rachel know,Phoebe,6,positive,2025,7
6930,matter who know,Joey,4,neutral,2025,9
6931,enough u can,Joey,4,neutral,2025,10
6932,lying secret would finally,Joey,3,positive,2025,11
6933,phoebe found out monica chandler,Rachel,4,neutral,2026,2
6934,matter who know,Joey,4,neutral,2026,6
6935,enough u can,Joey,4,neutral,2026,7
6936,lying secret would finally,Joey,3,positive,2026,8
6937,y re friend s getting married s got ta thing,Phoebe,4,neutral,2027,0
6938,i pretty soon re gon na kid re gon na hanging out couple who kid,Phoebe,5,negative,2027,3
6939,maybe re gon na city,Phoebe,5,negative,2027,4
6940,i don t,Joey,5,negative,2028,1
6941,i don t,Joey,5,negative,2029,0
6942,ll okay joe,Ross,4,neutral,2029,1
6943,braverman must out,Chandler,4,neutral,2030,1
6944,could out town maybe ll gone month,Rachel,5,negative,2030,2
6945,cheesecake may gone bad don t back bad cheesecake,Chandler,2,negative,2030,3
6946,because i i heard moving,Rachel,2,negative,2030,10
6947,trying comfortable i ca sleep underwear,Joey,4,neutral,2031,1
6948,i thinking i seeing girl top girl,Joey,4,neutral,2031,3
6949,end end tall pancake,Chandler,4,neutral,2031,4
6950,i i going out woman,Joey,4,neutral,2031,5
6951,i figured right one come i able guy distance,Joey,5,negative,2031,6
6952,i looking dad thinking,Joey,4,neutral,2031,7
6953,father business cave,Chandler,4,neutral,2031,10
6954,decided actor business,Chandler,4,neutral,2031,13
6955,i right woman come will courage gut say thanks i married,Chandler,4,neutral,2031,15
6956,fettuccini alfredo look little dry cheese,The Cooking Teacher,4,neutral,2032,1
